cue;nombre;direccion;id_localidad
700023400;PRILIDIANO PUEYRREDÓN;RUTA 279 S/N   ;70126014
700057900;AGROINDUSTRIAL 25 DE MAYO;RUTA PROVINCIAL 279   ;70126014
700104200;JINZ N°28 TIERRA DEL FUEGO;CALLE 14   ;70070020
700100300;ESCUELA DE EDUCACIÓN SECUNDARIA BATALLA DE TUCUMÁN;CALLE 17   ;70070024
700104103;JINZ N°27 BATALLA DE TUCUMÁN;CALLE 17   ;70070024
700056100;BATALLA DE TUCUMÁN;CALLE 17 S/N   CAMPO DE BATALLA;70070024
700104402;JINZ N°26 MAESTRO ARGENTINO;CALLEJÓN PEDRO GIL   ;70070024
700020000;MAESTRO ARGENTINO;CALLEJÓN PEDRO GIL S/N  RED OFICIAL DE TELECOMUNICACIONES CAMPO DE BATALLA;70070024
700068600;ESCUELA TÉCNICA DE CAPACITACIÓN LABORAL INTENDENTE JOAQUÍN UÑAC;MENDOZA S/N KM 25  MUNICIPAL CAMPO DE BATALLA;70070024
700111300;ESCUELA DE NIVEL INICIAL ENI N°76;AV. INT. UÑAC   ;70070012
700080500;ESCUELA DE EDUCACIÓN SECUNDARIA ESPAÑA;AV. JOAQUÍN UÑAC  V°UNIDAS V° ABERASTAIN;70070012
700104101;JINZ N°27 CONTRALMIRANTE ELEAZAR VIDELA;CALLE 12   ;70070012
700056300;CONTRALMIRANTE ELEAZAR VIDELA;CALLE 12   ENTRE MENDOZA Y RUTA 40 (COLONIA ROCA);70070012
700056400;NOCTURNA DR. ANTONINO ABERASTAIN;FRAY JUSTO SANTA MARÍA DE ORO SUR 233  ;70070012
700056200;INGENIERO MARCO ANTONIO ZALAZAR;FRAY JUSTO SANTA MARÍA DE ORO SUR 233  ;70070012
700066110;PROPAA - ZONA SUR - CAP 061;FRIAS   MADRE TERESA DE CALCUTA;70070012
700103201;JINZ N°30 LAS HORNILLAS;FRIAS SUR 4750  ;70070012
700083500;LAS HORNILLAS;FRIAS SUR 4750 MADRE TERESA DE CALCUTA BARRIO MADRE TERESA DE CALCUTA;70070012
700025401;ANEXO DEL INSTITUTO SUPERIOR DE FORMACIÓN DOCENTE ESCUELA NORMAL SUPERIOR SARMIENTO;FURQUE   ;70070012
700020800;COLEGIO SECUNDARIO PROFESOR FROILAN JAVIER FERRERO;FURQUE   ;70070012
700020900;C.E.N.S. DE POCITO;FURQUE   ;70070012
700086800;ESCUELA DE NIVEL INICIAL ENI Nº27;MAURIN    ;70070012
700066126;PROPAA -ZONA SUR- CAP 081;MENDOZA  V°UNIDAS ;70070012
700021000;COLEGIO SANTA BÁRBARA;PICÓN 290  ;70070012
700020500;ESCUELA DE EDUCACIÓN ESPECIAL INDIA MARIANA ;PROYECTADA S/N  BELLA VISTA ;70070012
700020600;DR. ANTONINO  ABERASTAIN;SANTA MARÍA DE ORO 233  ;70070012
700096400;COLEGIO DE EDUCACIÓN SECUNDARIA PARROQUIAL SANTA BÁRBARA;SANTA MARÍA DE ORO 291  ;70070012
700091100;COLEGIO DE EDUCACIÓN INICIAL PARROQUIAL SANTA BÁRBARA;SANTA MARÍA DE ORO 291  ;70070012
700071400;ESCUELA TÉCNICA DE CAPACITACIÓN LABORAL MAGDALENA B. DE ABERASTAIN;STA. MARÍA DE ORO SUR 233  VILLA ABERASTAIN;70070012
700103200;JINZ N°30 GOBERNADOR ELOY CAMUS;VIDART   ;70070012
700083400;GOBERNDOR ELOY CAMUS;VIDART  UPCN ;70070012
700103005; JINZ N°32 PROCESA SARMIENTO DE LENOIR;RUTA 20 KM 16   ;70063006
700039400;PROCESA SARMIENTO DE LENOIR;RUTA 20 KM 16   ;70063006
700089100;ESCUELA DE EDUCACIÓN SECUNDARIA PROCESA SARMIENTO DE LENOIR;RUTA NACIONAL N° 20 KM 16   ;70063006
700103000;JINZ N°32 EUSEBIO SEGUNDO ZAPATA;MAESTRO YACANTE   ;70063007
700021400;EUSEBIO SEGUNDO ZAPATA;MAESTRO YACANTE S/N   LA MAJADITA;70063007
700111400;JINZ N°54 REPÚBLICA DE BOLIVIA;LA PLANTA   ;70035014
700021800;REPÚBLICA DE BOLIVIA;LA PLANTA  RED OFICIAL DE TELECOMUNICACIONES LA PLANTA DE MARAYES;70035014
700111405;JINZ N°54 PRESIDENTE JULIO ARGENTINO ROCA;PASO DE LOS ANDES S/N   ;70035014
700022000;DRA. LETICIA A. DE SORMANI;LAS LIEBRES S/N  RED OFICIAL DE TELECOMUNICACIONES LAS LIEBRES;70035020
700040001;NOCTURNA DR. AMAN RAWSON ANEXO VALLECITO CAUCETE;RUTA  NACIONAL 141 KM 63   DIFUNTA CORREA;70035018
700022100;REPÚBLICA DEL PARAGUAY;RUTA  NACIONAL 141 KM 63   DIFUNTA CORREA;70035018
700101000;ESCUELA DE EDUCACIÓN SECUNDARIA REPÚBLICA DEL PARAGUAY;RUTA NACIONAL 141 KM 63   ;70035018
700111403;JINZ N°54 REPÚBLICA DEL PARAGUAY;RUTA NACIONAL 141 KM 63   ;70035018
700105600;JINZ N°24 CALINGASTA MARTÍN GIL;AV. PRESIDENTE ROCA   ;70021003
700022600;ESCUELA MARTÍN GIL;AV. PRESIDENTE ROCA S/N   ;70021003
700065600;COLEGIO JESÚS DE LA BUENA ESPERANZA;AV. PRESIDENTE ROCA S/N   BARREAL;70021003
700022800;INSTITUTO DE FORMACIÓN DOCENTE SAN BUENAVENTURA;AV.PRESIDENTE ROCA S/N   ;70021003
700022900;COLEGIO SECUNDARIO JESÚS DE LA BUENA ESPERANZA;AV.PRESIDENTE ROCA S/N   ;70021003
700067701;ANEXO ESCUELA TÉCNICA DE CAPACITACIÓN LABORAL HUAZIHUL;HIPÓLITO IRIGOYEN   BARREAL;70021003
700116800;ESCUELA DE NIVEL INICIAL ENI N°74;HIPÓLITO IRIGOYEN S/N   ;70021003
700022500;SATURNINO S. ARÁOZ;HIPÓLITO IRIGOYEN S/N   ;70021003
700022700;U.E.P.A. MOVIL N°7;HIPÓLITO IRIGOYEN S/N   BARREAL;70021003
700022200;JOSÉ CLEMENTE SARMIENTO;LAS HORNILLAS S/N    FINCA LOS ALAMOS;70021003
700056900;ESCUELA DE EDUCACIÓN ESPECIAL MÚLTIPLE CALINGASTA;PRESIDENTE ROCA 895  ;70021003
700022300;COLEGIO SECUNDARIO DE BARREAL;PTE. ROCA S/N   ;70021003
700094202;JINZ N°2 CALINGASTA JUAN PEDRO ESNAOLA;SAN MARTIN S/N   ;70021003
700022400;JUAN PEDRO ESNAOLA;SAN MARTIN S/N   ;70021003
700111601;JINZ N°58 MARIE CURIE;CALLE 6   ;70126004
700023000;MARIE CURIE;CALLE 6   ;70126004
700109300;ESCUELA DE EDUCACIÓN SECUNDARIA PASCUAL CHENA;CALLE 2   ;70126015
700103504;JINZ N°9 PASCUAL CHENA;CALLE 2   ;70126015
700057500;PASCUAL CHENA;CALLE 2   POZO SALADO;70126015
700103501;JINZ N°9 MARTÍN YANZÓN;CALLE 4   ;70126015
700082900;ESCUELA SECUNDARIA MARTÍN YANZÓN;CALLE 4   ENTRE 23 Y 24;70126015
700057400;MARTÍN YANZÓN;CALLE 4   ENTRE CALLE 23 Y 24;70126015
700111604;JINZ N°58 RAFAEL ALBERTO ARRIETA;DIVISORIA ESTE S/N    ;70126015
700104901;ESCUELA DE EDUCACIÓN SECUNDARIA ANEXO RAFAEL ALBERTO ARRIETA;DIVISORIA ESTE S/N - (J5443)  GUEMES ;70126015
700023200;RAFAEL ALBERTO ARRIETA EMER;DIVISORIA ESTE S/N  GUEMES ;70126015
700103603;JINZ N°4 DOMINGO DE ORO;MALVINAS ARGENTINAS   ;70126009
700023600;DOMINGO DE ORO;MALVINAS ARGENTINAS S/N   ;70126009
700109700;ESCUELA DE EDUCACIÓN SECUNDARIA EDUCACIÓN POPULAR;BALCARCE NORTE 2262    ;70098001
700026000;EDUCACIÓN POPULAR;BALCARCE NORTE 2262 COLONIA GUTIERREZ ;70098001
700028900;EPET N°9 RENÉ FAVALORO;SANTIAGO DEL ESTERO S/N  DIQUE I B° DIQUE 1;70112006
700071000;ESCUELA TÉCNICA DE CAPACITACIÓN LABORAL ARMANDO GAVIORNO;SANTIAGO DEL ESTERO S/N  DIQUE I BARRIO DIQUE I;70112006
700076100;INSTITUTO SUPERIOR TÉCNICO DE ULLUM;VALENTIN RUIZ S/N   ;70112006
700028800;C.E.N.S. ULLUM;VALENTIN RUIZ S/N   ;70112006
700029000;U.E.P.A. N°20;VALENTIN RUIZ S/N   VILLA IBAÑEZ;70112006
700029200;ELVIRA DE LA RIESTRA DE LAINEZ;VALENTÍN RUIZ S/N  AGUA Y ENERGÍA ;70112006
700115000;ESCUELA DE NIVEL INICIAL ENI N°81;RUTA N°14   ;70112007
700029100;BENJAMÍN LENOIR;RUTA N°14 S/N  LAGO ULLUM EL CHILOTE;70112007
700029001;ANEXO U.E.P.A. N°20;SOLDADO ARGENTINO  LAGO DE ULLUM ;70112007
700107200;ESCUELA DE EDUCACIÓN SECUNDARIA DE ZONDA;MATÍAS SÁNCHEZ   ;70133006
700114900;ESCUELA DE NIVEL INICIAL ENI N°80;MATÍAS SÁNCHEZ   ;70133006
700029400;MERCEDES NIEVAS DE CASTRO;MATÍAS SÁNCHEZ S/N   ZONDA ARRIBA;70133006
700029500;E.E.E. MÚLTIPLE DE ZONDA;GÜEMES  VILLA BASILIO NIEVAS VILLA BASILIO NIEVAS;70133004
700107800;ESCUELA DE NIVEL INICIAL ENI N°73;RUTA 12 KM 25   ;70133004
700081000;C.E.N.S ZONDA;RUTA 12 KM 25  BASILIO NEVAS ;70133004
700066421;PROPAA -ZONA OESTE-055;RUTA PROVINCIAL N°12 KM 25   VILLA BASILIO NIEVAS;70133004
700068500;ESCUELA TÉCNICA DE CAPACITACIÓN LABORAL JERÓNIMO LUIS DE CABRERA;RUTA PROVINCIAL N°12 KM 25  BASILIO NIEVAS ;70133004
700105500;JINZ N°25 CALINGASTA LUIS PASTEUR;RUTA PROVINCIAL 149   ;70021001
700103102;JINZ N°29 JORGE WASHINGTON;CALLE 6   ;70070014
700032601;NOCTURNA INGENIERO DOMINGO KRAUSE ANEXO;CALLE 6   VILLA AEROPUERTO;70070014
700034100;JORGE WASHINGTON;CALLE 6 S/N   ;70070014
700081200;ESCUELA JORGE WASHINGTON;LEMOS   SANCHEZ DE LORIA;70070014
700104201;JINZ N°28 SAN JOSÉ DE CALASANZ;CALLEJÓN LAS PIEDRITAS   ;70070011
700034000;SAN JOSÉ DE CALASANZ;CALLEJÓN LAS PIEDRITAS S/N   ;70070011
700101200;ESCUELA DE EDUCACIÓN SECUNDARIA GENERAL MARTÍN MIGUEL DE GÜEMES;CHACABUCO   ;70070011
700032602;ESCUELA NOCTURNA INGENIERO DOMINGO KRAUSE ANEXO POCITO;CHACABUCO   ;70070011
700104202;JINZ N°28 GENERAL MARTÍN MIGUEL GÜEMES;CHACABUCO   ;70070011
700034500;GENERAL MARTÍN MIGUEL GÜEMES;CHACABUCO   SAN MIGUEL ENTRE 5 Y 6;70070011
700103204;JINZ N°30 12 DE AGOSTO;ING. MARCOS ZALAZAR   ;70070011
700109400;ESCUELA DE EDUCACIÓN SECUNDARIA 12 DE AGOSTO;ING. MARCOS ZALAZAR S/N   ;70070011
700034400;12 DE AGOSTO;ING. MARCOS ZALAZAR S/N   ;70070011
700094500;ESCUELA DE EDUCACIÓN SECUNDARIA JUSTO JOSÉ DE URQUIZA;GRAL. ACHA   ;70070023
700103103;JINZ N°29 JUSTO JOSÉ DE URQUIZA;GRAL. ACHA   ;70070023
700103101;JINZ N°29 RABINDRANATH TAGORE;GRANADEROS   ;70070016
700096900;C.E.N.S INGENIERO DOMINGO KRAWSE;GRANADEROS  V°PAOLINI ;70070016
700070501;ANEXO ESCUELA TÉCNICA DE CAPACITACIÓN LABORAL ING. DOMINGO KRAUSE;GRANADEROS S/N   ESQUINA ALVEAR - VILLA PAOLINI;70070016
700034200;RABINDRANATH TAGORE;GRANADEROS S/N  VILLA PAOLINI ;70070016
700110100;ESCUELA DE EDUCACIÓN SECUNDARIA RABINDRANATH TAGORE ;Granadros s/n entre Cosquin y Alvear  Villa Paolini ;70070016
700103202;JINZ N°30 DR. CARLOS SAAVEDRA LAMAS;MENDOZA    ;70070021
700102201;JINZ N°47 ARTURO CAPDEVILA;ARENALES DE APARICIO   ;70042003
700092200;ESCUELA DE EDUCACIÓN SECUNDARIA ARTURO CAPDEVILA;ARENALES DE APARICIO S/N  V° VIDELA ;70042003
700099300;ESCUELA DE EDUCACIÓN SECUNDARIA TRÁNSITO DE ORO RODRÍGUEZ;ORATORIO   ;70042003
700102200;JINZ N°47 TRÁNSITO DE ORO DE RODRÍGUEZ;ORATORIO S/N   ;70042003
700035500;TRÁNSITO DE ORO DE RODRÍGUEZ;ORATORIO S/N   ;70042003
700103502;JINZ N°9 RAMÓN BARRERA;CALLE 2   ;70126013
700108900;ESCUELA DE EDUCACIÓN SECUNDARIA RAMÓN BARRERA;CALLE 2 S/N   ;70126013
700035900;RAMÓN BARRERA;CALLE 2 S/N  BARRIO JUAN ALBARRACION ;70126013
700111602;JINZ N°58 PEDRO VALENZUELA;ENFERMERA MEDINA S/N   ;70126013
700036200;PEDRO VALENZUELA EMER;ENFERMERA MEDINA S/N   DIVISORIA;70126013
700097302;JINZ N°33 ALBARDÓN VICECOMODORO MARAMBIO;LOZANO   ;70007011
700110200;ESCUELA DE EDUCACIÓN SECUNDARIA VICE COMODORO GUSTAVO MARAMBIO;LOZANO S/N   El Topon;70007011
700037600;VICECOMODORO GUSTAVO MARAMBIO;LOZANO S/N  EL TOPON EL TOPON;70007011
700085100;ESCUELA DE NIVEL INICIAL ENI Nº17 XELU;MAESTRO ACIAR S/N   ;70007001
700038000;NOCTURNA JUAN E. SERU;MAESTRO ACIAR S/N   CAMPO AFUERA;70007001
700070901;ANEXO ESCUELA TÉCNICA DE CAPACITACIÓN LABORAL SOFÍA LEONOR DE KLAPPENBACH;MAESTRO ACIAR S/N  CAMPO AFUERA ;70007001
700066217;PROPAA -ZONA NORTE- UNID.EDUC.073;MAESTRO ACIAR S/N  CAMPO AFUERA V° VILLICUM;70007001
700097700;CENTRO EDUCATIVO DE NIVEL SECUNDARIO C.E.N.S. “LUIS A. NOUSSAN;MAESTRO ANEA   ;70007001
700078000;ESCUELA TÉCNICA DE FORMACIÓN PROFESIONAL ING.LUIS A. NOUSSAN;MAESTRO ANEA S/N  LEOPOLDO BRAVO CAMPO AFUERA;70007001
700038100;ESCUELA VILLICUM;MAESTRO ANEA S/N  V° VILLICUM CAMPO AFUERA;70007001
700069600;MISIÓN MONOTÉCNICA Y DE EXTENSIÓN CULTURAL  N° 44;OBRERO MUNICIPAL S/N  CAMPO AFUERA ;70007001
700084100;PRESIDENTE NESTOR CARLOS KIRCHNER;PROYECTADA S/N  SALOMÓN CAMPO AFUERA;70007001
700097401;JINZ N°34 ALBARDÓN GREGORIO DE LAS HERAS;LAS HERAS   ;70007013
700038900;ALBERGUE MIGUEL CANÉ (H);BAUCHAZETA S/N   ;70049032
700096003;JINZ N°16 DEAN GREGORIO FUNES;PROLONGACION MARTIN FIERRO S/N   ;70056003
700096204;JINZ N°18 LORENZO LUZURIAGA;POMPEYA S/N    ;70056025
700044600;LORENZO LUZURIAGA;POMPEYA S/N   LOS PUESTOS;70056025
700096205;JINZ N°18 CAPITÁN DE FRAGATA HIPÓLITO BUCHARDO;SANTA BARBARA S/N    ;70056025
700044500;CAPITÁN DE FRAGATA HIPÓLITO BUCHARDO;SANTA BARBARA S/N   MOGNA;70056025
700105504; JINZ N°25 CALINGASTA BENITO JUAREZ;RUTA PROVINCIAL 412   ;70021014
700084400;ESCUELA SECUNDARIA 9 DE JULIO;PARAGUAY ESTE 988  VILLA AMERICA;70028007
700070400;ESCUELA TÉCNICA DE CAPACITACIÓN LABORAL JUAN BAUTISTA ALBERDI;PARAGUAY ESTE 988 VILLA AMERICA VILLA AMERICA;70028007
700093700;ESCUELA DE EDUCACIÓN SECUNDARIA ENRIQUE LARRETA;RUTA PROVINCIAL  295   COCHAGUAL;70105017
700094101;JINZ N°1 SARMIENTO - POCITO ENRIQUE LARRETA;RUTA PROVINCIAL  295   COCHAGUAL;70105017
700048200;ENRIQUE LARRETA EMER;RUTA PROVINCIAL  295 S/N  COCHAGUAL;70105017
700094103;JINZ N°1 SARMIENTO - POCITO 20 DE JUNIO;LAMADRID   ;70105003
700070700;ESCUELA TÉCNICA DE CAPACITACIÓN LABORAL N°21 DR. LEOPOLDO BRAVO;SALVADOR M. DEL CARRIL  COLONIA FISCAL COLONIA FISCAL;70105003
700066132;PROPAA - ZONA SUR -U.E. Nº16;SALVADOR M. DEL CARRIL S/N  COLONIA FISCAL ;70105003
700094104;JINZ N°1 SARMIENTO - POCITO JUAN EUGENIO SERÚ;SALVADOR MARIA DEL CARRIL   ;70105003
700048500;JUAN EUGENIO SERÚ EMER;SALVADOR MARIA DEL CARRIL S/N   ;70105003
700082800;ESCUELA SECUNDARIA JUAN EUGENIO SERU;SALVADOR MARIA DEL CARRIL S/N  COLONIA FISCAL NORTE ;70105003
700102702;JINZ N°13 JUAN PASCUAL PRINGLES;EL BOSQUE   ;70014002
700049000;JUAN PASCUAL PRINGLES EMER;EL BOSQUE S/N 0  EL BOSQUE;70014002
700103804;JINZ 14 JUAN HUARPE EMER;PINCHAGUAL   ;70014002
700048900;JUAN HUARPE EMER;PINCHAGUAL S/N   EL BOSQUE;70014002
700050400;MAESTRO AUGUSTO ALEJANDRO ORELLANO (EX U.E.P.A. MOVIL N° 17);25 DE MAYO S/N  PARQUE INDUSTRIAL ;70042006
700096308;JINZ N°19 JUAN MARÍA GUTIERREZ;CALLEJON EL ALTO S/N   ;70056021
700051100;BIENVENIDA SARMIENTO;RUTA NACIONAL 150 KM 10   ;70056009
700111100;CENTRO EDUCATIVO DE NIVEL SECUNDARIO C.E.N.S.NIQUIVIL;EX RUTA 40 S/N   ;70056026
700096202;JINZ N°18 ESTEBAN AGUSTÍN GASCÓN;EX RUTA 40 S/N    ;70056026
700051700;ESTEBAN AGUSTÍN GASCÓN;EX RUTA 40 S/N   LAS AGUADITAS;70056026
700071700;ESCUELA TÉCNICA DE CAPACITACIÓN LABORAL N°26 LUIS SAENZ PEÑA;EX RUTA 40 S/N   NIQUIVIL;70056026
700052100;ESCUELA DE NIVEL MEDIO DE NIQUIVIL;EX RUTA N° 40 S/N   ;70056026
700096200;JINZ N°18 JOSÉ MATÍAS ZAPIOLA;EX.RUTA NACIONAL Nº 40 S/N   ;70056026
700051900;JOSÉ MATÍAS ZAPIOLA;EX.RUTA NACIONAL Nº 40 S/N   ;70056026
700096201;JINZ N°18 JUAN DE ECHEGARAY;EX RUTA PROVINCIAL 472 S/N    ;70056037
700052000;JUAN DE ECHEGARAY;EX RUTA PROVINCIAL 472 S/N   SAN ROQUE;70056037
700105701;JINZ N°31 VALLE FÉRTILESCUELA ALBERGUE HERNANDO DE MAGALLANES;SIERRAS DE CHÁVEZ   ;70119022
700053800;ESCUELA ALBERGUE HERNANDO DE MAGALLANES;SIERRAS DE CHÁVEZ   ;70119022
700105705;JINZ N°31 VALLE FÉRTIL ALBERGUE MARCOS GÓMEZ NARVÁEZ;SIERRAS DE ELIZONDO OESTE   ;70119022
700053700;ALBERGUE MARCOS GÓMEZ NARVÁEZ;SIERRAS DE ELIZONDO OESTE   ;70119022
700099000;ESCUELA DE EDUCACIÓN SECUNDARIA PRESBÍTERO CAYETANO DE QUIROGA;RUTA NACIONAL 510   ;70119019
700105700;JINZ N°31 VALLE FÉRTIL PRESBÍTERO CAYETANO DE QUIROGA;RUTA NACIONAL 510   ;70119019
700054000;PRESBÍTERO CAYETANO DE QUIROGA;RUTA NACIONAL 510   ;70119019
700114501;JINZ N°56 SARGENTO CABRAL;VICENTE BOTELLA   ;70119024
700114502;JINZ N°56 BETHSABÉ PELLIZA DE ESPINOZA;HUELLA A. BALDES DEL NORTE   ;70119004
700054200;BETHSABÉ PELLIZA DE ESPINOZA;HUELLA A. BALDES DEL NORTE   ;70119004
700105702;JINZ N°31 VALLE FÉRTIL ARMADA ARGENTINA;RUTA NACIONAL N°150   ;70119014
700114504;JINZ N°56 MARIA ELENA VIDART DE MAURIN;RUTA 510   ;70119021
700054400;MARIA ELENA VIDART DE MAURIN;RUTA 510 S/N   AGUA CERCADA;70119021
700060800;HOGAR DE VIDA JUAN XXIII;FRANCISCO DE MIRANDA OESTE 1156  VILLA DEL CARRIL;70028006
700098400;JINZ N°41 CAPITAL FEDERAL;SATURNINO SARASSA OESTE 1425  ;70028006
700060600;C.E.N.S. N°239;SATURNINO SARASSA OESTE 1425  VILLA DEL CARRIL;70028006
700070401;ANEXO ESCUELA TÉCNICA DE CAPACITACIÓN LABORAL JUAN BAUTISTA ALBERDI;SATURNINO SARASSA OESTE 1425 VILLA DEL CARRIL VILLA DEL CARRIL;70028006
700055400;COLEGIO NUESTRA SEÑORA DE LUJÁN SECUNDARIO;SEGUNDINO NAVARRO SUR 1163  VILLA DEL CARRIL;70028006
700074700;COLEGIO DE NIVEL INICIAL MARÍA DE BELÉN;SEGUNDINO NAVARRO SUR 1163  VILLA DEL CARRIL;70028006
700058100;COLEGIO NUESTRA SEÑORA DE LUJÁN;SEGUNDINO NAVARRO SUR 1163  VILLA DEL CARRIL;70028006
700108300;JINZ N°53 ESCUELA ANDINA;COLON S/N   ;70035027
700115600;ESCUELA DE EDUCACIÓN SECUNDARIA ANDINA;COLON S/N -    ;70035027
700055600;ANDINA;COLON S/N   LOTEOS DE ALVAREZ;70035027
700111404;JINZ N°54 RÓMULO GIUFFRA;BARTOLOMÉ MITRE S/N   ;70035023
700056700;RÓMULO GIUFFRA;BARTOLOMÉ MITRE S/N   LAS CHACRAS MARAYES;70035023
700113703;JINZ N°52 DR. PABLO A. RAMELLA;JUAN JOSÉ PASO 1300  ;70077008
700064300;DR. PABLO A. RAMELLA;JUAN JOSÉ PASO 1300 12 DE DICIEMBRE ;70077008
700064500;E. E. E. MÚLTIPLE DE ULLUM;HERMÓGENES RUIZ S/N   ;70112002
700066423;PROPAA-ZONA OESTE-084;ULLUMPA  DIQUE I CIC;70112002
700093900;ESCUELA DE NIVEL INICIAL ENI N°43;VALENTÍN RUIZ S/N  AGUA Y ENERGÍA ;70112002
700066107;PROPAA - ZONA SUR - CAP14;FELIX AGUILAR  BUENAVENTURA LUNA ;70077017
700066117;PROPAA -ZONA SUR- CA 069;URQUIZA S/N  VILLA NACUSI VILLA NACUSI UNIÓN VECINAL;70070018
700066130;PROPAA -ZONA SUR- CAP087;CALVENTO  VILLA ROJAS VILLA ROJAS;70077014
700097300;JINZ N°33 ALBARDÓN PROVINCIA DE JUJUY;CALLE NACIONAL 2951  ;70007016
700066219;PROPAA -ZONA NORTE- UNID.EDU. 026;LA LAJA  S/N   VILLA LAS LOMITAS;70007016
700094706;CENTRO MOVIL DE FORMACIÓN PROFESIONAL ANEXO AULA N°6 SOLDADURA;Sin Datos;70007016
700094705;CENTRO MOVIL DE FORMACIÓN PROFESIONAL ANEXO AULA N°5 MECÁNICA;Sin Datos;70007016
700066222;PROPPA -ZONA NORTE U.E.014;YAPEYÚ S/N   ;70042015
700066321;PROPAA -ZONA ESTE- 092;HUGO WASTH 3957 VILLA DON ARTURO UNION VECINAL VILLA DON ARTURO;70098016
700094200;JINZ N°2 CALINGASTA LA CAPILLA;RUTA 141 KM 135   ;70021005
700067700;ESCUELA TÉCNICA DE CAPACITACIÓN LABORAL N°22;RUTA PROVINCIAL 412 KM 135   ;70021005
700112800;ESCUELA DE EDUCACIÓN SECUNDARIA JOSÉ RUDECINDO ROJO;AV. JOAQUÍN UÑAC   ;70070007
700104404;JINZ N°26 PEDRO ÁLVAREZ;CALLE 13   ;70070007
700104102;JINZ N°27 LUIS VERNET;CALLE 15   ;70070007
740000100;ESC. N° 382 GOBERNADOR TORIBIO MENDOZA;   INTIHUASI;74021026
740000200;ESC. N° 119 CARMEN QUIROGA DE BERRONDO;   PIEDRA BOLA;74021008
740000301;ESC. N° 202 GOBERNADOR GERONIMO MENDOZA;Sin Datos;74021008
740000300;ESC.N°202 GOBERNADOR GERONIMO MENDOZA;   CERROS LARGOS;74021054
740021900;HOGAR N° 15 ANTONIO ESTEBAN AGUERO;   VALLE DE PANCANTA;74021054
740000400;ESC. N° 116 VICENTE MENDOZA;   CIENAGA DE INTIHUASI;74021009
740000700;ESC. N° 286 JUAN BAUTISTA ALBERDI;   LAGUNA LARGA;74063030
740065655;ESCUELA PUBLICA DIGITAL DE ADULTOS N° 53 VILLA DE PRAGA - LAS CHACRAS;CONRADO GARCIA TORRES S/N RUTA N° 2   ;74063061
740001100;ESCUELA N° 249 CONRADO GARCIA TORRES;SAN MARTIN S/N   VILLA DE PRAGA;74063061
740067600;ESCUELA PUBLICA DIGITAL N° 11 VILLA PRAGA;Sin Datos;74063061
740001600;ESC. N° 234 ARMADA ARGENTINA;AVDA. NTRA. SRA. DEL ROSARIO S/N  LOS CAJONES;74049027
740065689;ESCUELA PÚBLICA DIGITAL DE ADULTOS N° 84 LOS CAJONES;Sin Datos;74049027
740070100;ESCUELA PUBLICA DIGITAL N° 30 LOS CAJONES;Sin Datos;74049027
740001700;ESC. N° 220 HEROINAS DE AYOHUMA;   LAS PALOMAS;74049024
740001900;ESC. N° 68 DOCTOR NICOLAS JOFRE;   AGUADA DE LAS  ANIMAS;74049048
740002000;ESCUELA DE JORNADA COMPLETA N° 437 JUAN CRISOSTOMO LAFINUR;AV. SAN MARTIN S/N  LAFINUR;74049022
740065690;ESCUELA PÚBLICA DIGITAL DE ADULTOS N° 85 LAFINUR;Sin Datos;74049022
740070200;ESCUELA PUBLICA DIGITAL N° 31 LAFINUR;Sin Datos;74049022
740002100;ESC. N° 238 MAESTRO CLODOVEO ALFONSO;RUTA 20 KM 38   LA PETRA;74021030
740002300;ESCUELA DE JORNADA COMPLETA Nº 442 DR. ADOLFO RODRIGUEZ SAA;   LA VERTIENTE;74063029
740065671;ESCUELA PUBLICA DIGITAL ADULTOS N°67 LA VERTIENTE;MUNICIPALIDAD   ;74063029
740002500;ESC. N° 125 FRAY LUIS BELTRAN;   CASA DE LOS TIGRES;74063004
740002900;ESC. N° 225 MAESTRO PIO ROSARIO FLORES;COMECHINGONES S/N  PAPAGAYOS;74028035
740065636;ESCUELA PUBLICA DIGITAL ADULTOS N° 34 NUEVA GALIA;AV. SAN MARTIN 142  ;74042030
740004300;ESCUELA TECNICA Nº 25 ESCULTOR ANTONIO MIGUEL NEVOT;CHACABUCO Y SAN MARTIN   ;74042030
740006900;ESCUELA  DE JORNADA COMPLETA N° 438 BERNARDINO RIVADAVIA;RIVADAVIA S/N  ;74042030
740004400;ESCUELA DE JORNADA COMPLETA N° 440 SARMIENTO;PRINGLES S/N°  FORTIN EL PATRIA;74042017
740004600;ESC. N° 157 GRANADERO JUAN ENRIQUE LOZANO;   EL DURAZNITO;74049013
740042400;ESC. N° 398 JUSTO DARACT;AV. PADRE TAVOLARO S/N CENTENARIO ;74049046
740065651;ESCUELA PUBLICA DIGITAL ADULTOS N° 49 SANTA ROSA DEL CONLARA;ERNESTO RAFAINNI S/N   ;74049046
740042900;JARDIN DE INFANTES N° 3 MERCEDES SAN MARTIN DE BALCARCE;RIVADAVIA 640 CENTRO ;74049046
740043700;ESC. N° 320 DOCTOR NICOLAS AVELLANEDA;RUTA Nº 5 Y NILDA DEL CARMEN PEREZ  SAN MARTIN SANTA ROSA;74049046
740076800;INSTITUTO SUPERIOR DE EDUCACIÓN E INNOVACIÓN - SANTA ROSA DEL CONLARA;Sin Datos;74049046
740004700;INSTITUTO PAULA ALBARRACIN;TUCUMAN 950  ;74049046
